RunId,iteration,Step,social_radius,fire_radius,exits,p_spreading,p_spreading_environment,gumbel_params,width,height,N,p_env_knowledge_params,fire_avoidance_radius,Agents Removed,Agents Know Fire,Exit Knowledge Spread,Change Goal,parameter,value
15,15,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,40,40,2,40,gumbel_plus_std,0.6499999999999999
10,10,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,57,57,7,57,gumbel_plus_std,0.6499999999999999
13,13,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,66,66,9,68,gumbel_plus_std,0.6499999999999999
1,1,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,77,78,6,79,gumbel_plus_std,0.6499999999999999
4,4,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,61,61,3,62,gumbel_plus_std,0.6499999999999999
14,14,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,111,111,8,112,gumbel_plus_std,0.6499999999999999
3,3,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,78,78,9,81,gumbel_plus_std,0.6499999999999999
5,5,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,95,95,14,99,gumbel_plus_std,0.6499999999999999
0,0,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,75,89,17,91,gumbel_plus_std,0.6499999999999999
8,8,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,115,115,37,119,gumbel_plus_std,0.6499999999999999
9,9,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,114,114,20,116,gumbel_plus_std,0.6499999999999999
16,16,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,21,21,2,21,gumbel_plus_std,0.6499999999999999
19,19,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,32,32,0,32,gumbel_plus_std,0.6499999999999999
21,21,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,15,15,0,15,gumbel_plus_std,0.6499999999999999
20,20,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,31,31,2,31,gumbel_plus_std,0.6499999999999999
17,17,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,72,72,4,72,gumbel_plus_std,0.6499999999999999
23,23,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,60,60,1,60,gumbel_plus_std,0.6499999999999999
18,18,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,107,108,8,114,gumbel_plus_std,0.6499999999999999
24,24,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,86,86,16,88,gumbel_plus_std,0.6499999999999999
27,27,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,108,108,26,117,gumbel_plus_std,0.6499999999999999
28,28,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,78,78,7,78,gumbel_plus_std,0.6499999999999999
22,22,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,128,128,18,131,gumbel_plus_std,0.6499999999999999
29,29,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,122,122,31,134,gumbel_plus_std,0.6499999999999999
26,26,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,92,92,11,99,gumbel_plus_std,0.6499999999999999
25,25,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.6499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,107,107,8,107,gumbel_plus_std,0.6499999999999999
12,12,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,32,32,2,32,gumbel_plus_std,0.7499999999999999
9,9,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,56,57,2,56,gumbel_plus_std,0.7499999999999999
3,3,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,47,47,2,47,gumbel_plus_std,0.7499999999999999
15,15,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,66,66,6,68,gumbel_plus_std,0.7499999999999999
10,10,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,67,67,3,68,gumbel_plus_std,0.7499999999999999
0,0,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,67,67,25,71,gumbel_plus_std,0.7499999999999999
11,11,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,74,75,15,78,gumbel_plus_std,0.7499999999999999
2,2,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,68,69,10,76,gumbel_plus_std,0.7499999999999999
14,14,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,114,114,14,118,gumbel_plus_std,0.7499999999999999
4,4,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,97,97,5,99,gumbel_plus_std,0.7499999999999999
5,5,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,121,121,22,123,gumbel_plus_std,0.7499999999999999
7,7,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,108,108,14,111,gumbel_plus_std,0.7499999999999999
13,13,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,100,100,6,100,gumbel_plus_std,0.7499999999999999
8,8,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,127,127,17,132,gumbel_plus_std,0.7499999999999999
6,6,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,105,105,18,114,gumbel_plus_std,0.7499999999999999
16,16,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,21,21,3,22,gumbel_plus_std,0.7499999999999999
1,1,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,126,126,23,132,gumbel_plus_std,0.7499999999999999
18,18,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,24,24,2,24,gumbel_plus_std,0.7499999999999999
23,23,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,50,50,7,52,gumbel_plus_std,0.7499999999999999
22,22,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,49,49,2,49,gumbel_plus_std,0.7499999999999999
20,20,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,91,91,9,92,gumbel_plus_std,0.7499999999999999
29,29,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,26,26,0,26,gumbel_plus_std,0.7499999999999999
24,24,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,54,54,9,56,gumbel_plus_std,0.7499999999999999
19,19,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,74,74,2,74,gumbel_plus_std,0.7499999999999999
21,21,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,78,78,3,79,gumbel_plus_std,0.7499999999999999
26,26,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,81,83,7,83,gumbel_plus_std,0.7499999999999999
27,27,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,126,126,18,130,gumbel_plus_std,0.7499999999999999
17,17,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,141,141,35,156,gumbel_plus_std,0.7499999999999999
25,25,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,122,122,23,134,gumbel_plus_std,0.7499999999999999
28,28,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.7499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,126,126,32,137,gumbel_plus_std,0.7499999999999999
4,4,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,8,8,0,8,gumbel_plus_std,0.8499999999999999
6,6,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,27,27,1,27,gumbel_plus_std,0.8499999999999999
8,8,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,57,58,12,60,gumbel_plus_std,0.8499999999999999
15,15,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,122,123,21,137,gumbel_plus_std,0.8499999999999999
0,0,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,53,53,4,54,gumbel_plus_std,0.8499999999999999
14,14,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,57,57,6,57,gumbel_plus_std,0.8499999999999999
12,12,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,49,50,4,50,gumbel_plus_std,0.8499999999999999
3,3,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,80,80,13,85,gumbel_plus_std,0.8499999999999999
10,10,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,92,92,4,93,gumbel_plus_std,0.8499999999999999
7,7,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,126,131,28,141,gumbel_plus_std,0.8499999999999999
5,5,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,128,128,22,139,gumbel_plus_std,0.8499999999999999
13,13,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,106,107,15,111,gumbel_plus_std,0.8499999999999999
9,9,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,116,116,21,128,gumbel_plus_std,0.8499999999999999
16,16,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,18,18,0,18,gumbel_plus_std,0.8499999999999999
2,2,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,122,122,24,128,gumbel_plus_std,0.8499999999999999
1,1,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,128,128,22,134,gumbel_plus_std,0.8499999999999999
11,11,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,77,77,3,77,gumbel_plus_std,0.8499999999999999
17,17,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,16,17,2,16,gumbel_plus_std,0.8499999999999999
21,21,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,58,59,6,59,gumbel_plus_std,0.8499999999999999
20,20,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,46,46,0,46,gumbel_plus_std,0.8499999999999999
26,26,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,37,37,5,37,gumbel_plus_std,0.8499999999999999
19,19,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,98,98,19,101,gumbel_plus_std,0.8499999999999999
29,29,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,39,39,2,39,gumbel_plus_std,0.8499999999999999
23,23,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,70,71,6,70,gumbel_plus_std,0.8499999999999999
25,25,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,76,76,3,76,gumbel_plus_std,0.8499999999999999
18,18,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,137,137,19,143,gumbel_plus_std,0.8499999999999999
22,22,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,120,123,17,129,gumbel_plus_std,0.8499999999999999
24,24,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,110,110,16,118,gumbel_plus_std,0.8499999999999999
27,27,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,103,103,22,111,gumbel_plus_std,0.8499999999999999
28,28,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.8499999999999999, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,78,79,7,79,gumbel_plus_std,0.8499999999999999
2,2,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.9499999999999998, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,18,18,0,18,gumbel_plus_std,0.9499999999999998
9,9,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.9499999999999998, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,63,63,6,64,gumbel_plus_std,0.9499999999999998
0,0,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.9499999999999998, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,98,98,13,101,gumbel_plus_std,0.9499999999999998
1,1,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.9499999999999998, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,109,109,25,115,gumbel_plus_std,0.9499999999999998
8,8,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.9499999999999998, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,78,78,9,79,gumbel_plus_std,0.9499999999999998
7,7,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.9499999999999998, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,104,104,13,109,gumbel_plus_std,0.9499999999999998
13,13,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.9499999999999998, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,89,89,6,92,gumbel_plus_std,0.9499999999999998
14,14,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.2,0.3,"[1, 0.9499999999999998, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,139,139,35,155,gumbel_plus_std,0.9499999999999998
